session,plant,fold,bbch,cls,p_0_S1,p_1_S2,p_2_S5,p_3_S6,p_4_S7,p_5_S8,pred,camera
p058_20231204,58,2,74,4_S7,1.2703460190621999e-05,6.346967557867499e-06,0.003086134178751,0.0248800011476375,0.971793425,0.00022141619499999998,4_S7,fusion
p058_20231211,58,2,75,4_S7,5.7788362805500005e-06,1.9117666546499998e-05,0.0013175517700874998,6.563634125e-05,0.9886687875000001,0.009923154600039999,4_S7,fusion
p058_20231214,58,2,76,4_S7,3.382817875e-09,4.866484525e-09,1.1148234599999999e-07,6.1694940825e-05,0.998872465,0.0010657127365,4_S7,fusion
p058_20231218,58,2,78,4_S7,4.2441412104999996e-05,0.00038262885373500005,7.6576894375e-05,0.0017241041134825,0.8036942499999999,0.19408003332499998,4_S7,fusion
p058_20231227,58,2,79,4_S7,2.22038580925e-06,4.98730237225e-06,7.5602340099999995e-06,0.0038932775551849996,0.86850759,0.127584369975,4_S7,fusion
p058_20240104,58,2,81,5_S8,4.3918649000000003e-07,7.4045605415e-07,1.3031576225e-06,6.656538935125e-05,0.5217578629999999,0.47817312845,4_S7,fusion
p060_20230929,60,2,13,0_S1,0.9993830475000001,0.00037399348635,0.0001593931609,1.83941531045e-05,2.3312432938499998e-05,4.18766321e-05,0_S1,fusion
p060_20231004,60,2,13,0_S1,0.99792465,0.000678726065,0.0013129930525,3.8808813824999996e-05,2.100464525e-05,2.380266475e-05,0_S1,fusion
p060_20231011,60,2,53,2_S5,0.89608858,0.036109724176500005,0.0384180146025,0.028582088525,0.000739104544,6.248570310000001e-05,0_S1,fusion
p060_20231017,60,2,60,3_S6,0.3442653055,0.15819925625,0.29777644625,0.12964724525000001,0.06904724975,0.001064493366,0_S1,fusion
p060_20231019,60,2,67,3_S6,0.0192399085725,0.0560332190425,0.48100836674999997,0.4255064276,0.017737521139999997,0.00047458713470000007,2_S5,fusion
p060_20231023,60,2,67,3_S6,0.0015946934925,0.00706830855,0.04190375475,0.7865014925,0.16280710287425,0.0001246379676175,3_S6,fusion
p060_20231027,60,2,67,3_S6,7.189928472499999e-05,0.0009061334195,0.1330243042175,0.811876485,0.05403433231,8.68208035175e-05,3_S6,fusion
p060_20231101,60,2,70,4_S7,3.9644107450000004e-05,0.000297246891,0.05977769075,0.5710550050000001,0.36861884999999994,0.00021153637699,3_S6,fusion
p060_20231106,60,2,70,4_S7,7.477880499999999e-05,0.0007791701674999999,0.067428045875,0.608905318,0.26529011125,0.0575225878757,3_S6,fusion
p060_20231109,60,2,70,4_S7,0.000145999918825,0.00053013431075,0.21162247014,0.3752237825,0.4117122535,0.000765338633,4_S7,fusion
p060_20231120,60,2,71,4_S7,2.5957521134e-05,3.7747632853250005e-05,0.00023438433541499997,0.001045599595,0.99271458,0.00594181712,4_S7,fusion
p060_20231127,60,2,72,4_S7,3.9574561615e-05,1.885375765e-05,0.00013074671613499999,0.04297808435,0.9475857475,0.0092469834575,4_S7,fusion
p060_20231130,60,2,73,4_S7,0.00030635438931574994,9.6253099704e-05,0.0006403136286800001,0.00022356614250000002,0.9125287825000001,0.08620471637500002,4_S7,fusion
p060_20231204,60,2,74,4_S7,6.622950624999999e-07,1.280795185e-06,0.00184091568359,0.0002422520766,0.9891102350000001,0.0088046496295,4_S7,fusion
p060_20231211,60,2,75,4_S7,1.6164093835875e-05,2.7562447441750004e-05,0.006368648348925,0.0001765787777415,0.8634182475000001,0.129992833425,4_S7,fusion
p060_20231214,60,2,77,4_S7,5.7207977575000006e-08,6.47720895e-08,7.928304450000001e-07,9.3599646825e-06,0.91271049,0.08727921077500002,4_S7,fusion
p060_20231218,60,2,78,4_S7,4.795137399375e-06,6.391208968e-06,0.0185483443919675,6.4070293125e-05,0.5628626624999999,0.41851371725000003,4_S7,fusion
p060_20231227,60,2,79,4_S7,1.0573073562749999e-06,1.556637721e-06,1.13013511686e-05,5.370605456e-06,0.4981139125,0.5018668235000001,5_S8,fusion
p060_20240104,60,2,84,5_S8,2.8961051165e-07,5.344195076699999e-07,1.17929577875e-06,3.513824911e-07,0.002615637125,0.997382035,5_S8,fusion
p063_20231006,63,2,13,0_S1,0.9996751575,6.1753470875e-05,0.00012013679230000001,2.29536800035e-05,9.024798821250001e-05,2.9772079999999998e-05,0_S1,fusion
p063_20231011,63,2,13,0_S1,0.9997914024999999,9.003291e-05,7.4324703e-05,1.008013642e-05,1.6457681477500002e-05,1.772794605e-05,0_S1,fusion
p063_20231017,63,2,13,0_S1,0.999732785,0.00010669046825,0.000136727432325,1.820870445e-06,1.214675544e-05,9.783756535e-06,0_S1,fusion
p063_20231019,63,2,14,0_S1,0.8592821175,0.0077670990417500006,0.04277128031025,0.051377842452728,0.036507905125599996,0.00229378079795,0_S1,fusion
p063_20231023,63,2,14,0_S1,0.9960288974999999,0.0009192133865,0.0029012312499999996,5.0057498174999996e-05,4.50874896075e-05,5.5515962525e-05,0_S1,fusion
p063_20231027,63,2,14,0_S1,0.528518614,0.32431988074999996,0.1447616664875,0.0021748002725,0.0001228413405,0.000102193777,0_S1,fusion
p063_20231101,63,2,53,2_S5,0.0668634175,0.50079936,0.40403914625,0.027297121775,0.0008128820250000001,0.00018812238075,1_S2,fusion
p063_20231106,63,2,60,3_S6,0.00018434697950000002,0.0018827956125,0.04742894475,0.93834281,0.0119244611,0.00023664110173,3_S6,fusion
p063_20231109,63,2,64,3_S6,0.00015080294215999998,0.0011028223415,0.07117574366,0.883495415,0.04374674500300001,0.00032846182203749997,3_S6,fusion
p063_20231120,63,2,70,4_S7,0.001709544438825,0.00013773910925,0.001609377355,0.1280585775,0.8665339575,0.0019508312749999999,4_S7,fusion
p063_20231127,63,2,71,4_S7,7.540168245e-08,1.4196781975e-07,1.53133984615e-05,0.0032484815559999996,0.99537449,0.0013614385990999998,4_S7,fusion
p063_20231130,63,2,72,4_S7,9.86731209e-06,2.6417297824999998e-05,0.00084675415925,0.208011097035,0.7900913975,0.0010144478299999999,4_S7,fusion
p063_20231204,63,2,75,4_S7,9.27752184e-06,2.2148572455e-05,0.001495139971,0.0644126088,0.9322811099999999,0.0017797006911750002,4_S7,fusion
p063_20231211,63,2,78,4_S7,4.789924836000001e-07,9.480388321249999e-07,0.00075176373223,0.0095812296825,0.9892546625,0.00041092947061499997,4_S7,fusion
p063_20231214,63,2,79,4_S7,1.866878426e-05,3.5458392490000006e-05,0.000286507081,0.07160438043999999,0.9271501099999999,0.0009048449889999999,4_S7,fusion
p063_20231218,63,2,79,4_S7,1.1887931555e-07,3.2932322932500003e-06,4.481505124999999e-06,0.00019310030092499998,0.9974068250000001,0.0023921582825000005,4_S7,fusion
p063_20231227,63,2,79,4_S7,1.3731929825e-07,1.2051622514350002e-06,1.421645465e-06,7.659257835e-05,0.9787066249999999,0.0212140431675,4_S7,fusion
p063_20240115,63,2,83,5_S8,2.3214833375000003e-06,3.58113852675e-05,3.85487822625e-05,0.00014638597345,0.357005665,0.642771265,5_S8,fusion
p063_20240119,63,2,84,5_S8,8.848338555e-06,3.31749183e-05,3.5849577375e-05,9.023921431500002e-05,0.21470851575,0.7851234075000001,5_S8,fusion
p063_20240126,63,2,85,5_S8,1.13623595139e-05,1.7290427303250003e-05,1.3075875337500001e-05,5.8054215125e-06,0.006418518745,0.9935339249999999,5_S8,fusion
p064_20231006,64,2,13,0_S1,0.9998065575,1.255206045e-05,7.834277677500001e-05,1.310831809675e-05,7.36081943775e-05,1.5810844950000002e-05,0_S1,fusion
p064_20231011,64,2,13,0_S1,0.99982254,8.73872687575e-05,1.341934645e-05,4.1276413705e-06,4.582061894e-05,2.6762299325000003e-05,0_S1,fusion
p064_20231017,64,2,13,0_S1,0.9982496350000001,0.000475957542125,0.0012505857780000002,6.202693225e-06,6.4568040674999995e-06,1.1140643199999999e-05,0_S1,fusion
p064_20231019,64,2,13,0_S1,0.9889425625,0.007082383775,0.00306269365925,0.0003765626837875,0.0004221321086575,0.000113689924875,0_S1,fusion
p064_20231023,64,2,13,0_S1,0.9964603525,0.001040857335,0.0013428001625000001,1.09707119e-05,0.00016996231314999997,0.00097504767465,0_S1,fusion
p064_20231027,64,2,14,0_S1,0.7068120600000001,0.054686285575,0.2375325015,0.0007768300785,7.704599275e-05,0.00011525293000000001,0_S1,fusion
p064_20231101,64,2,52,2_S5,0.0547387499,0.1840386358,0.6947962925,0.063867651625,0.00186673344,0.0006919559629999999,2_S5,fusion
p064_20231106,64,2,61,3_S6,0.00019840131925,0.00339393523,0.18235317561,0.7660395225,0.0462440128365,0.0017709656028725,3_S6,fusion
p064_20231109,64,2,65,3_S6,6.3317121825e-05,0.0007097563342250001,0.009189707540000001,0.949405015,0.039926382267500005,0.00070582573172,3_S6,fusion
p064_20231120,64,2,69,3_S6,1.1550372216499999e-05,4.751443832500001e-05,0.00097776619895,0.10021630825,0.89768915,0.001057674485,4_S7,fusion
p064_20231127,64,2,69,3_S6,1.573151546175e-06,8.7865723281e-06,0.00020679019645,0.23206925185775,0.7676820725000001,3.1516792875000004e-05,4_S7,fusion
p064_20231130,64,2,71,4_S7,4.542041485e-07,2.6174913912500002e-06,5.2261455566e-05,0.006086437829000001,0.9933561925000001,0.00050204972,4_S7,fusion
p064_20231204,64,2,73,4_S7,1.0438657899e-06,8.723221692499999e-07,0.0001086899060225,0.013033999261249998,0.9868272375,2.815838345e-05,4_S7,fusion
p064_20231211,64,2,75,4_S7,3.388427643e-06,5.8104506555e-06,0.00191058688995,0.01661965373175,0.9812986525,0.00016196125325,4_S7,fusion
p064_20231214,64,2,77,4_S7,1.453736493875e-05,3.15548984753e-05,0.0001278655842725,0.017332052805675003,0.98122625,0.0012677825076175,4_S7,fusion
p064_20231218,64,2,78,4_S7,4.1812155250000005e-08,2.82471848025e-07,1.9661760825e-06,4.1907983352000004e-05,0.9957267325,0.0042291085565,4_S7,fusion
p064_20231227,64,2,79,4_S7,2.27428651e-07,5.837712417499999e-07,3.15411511975e-06,0.00044049043117500003,0.97846285,0.02109267377125,4_S7,fusion
p064_20240115,64,2,79,4_S7,4.2420472165e-06,1.3709306252499999e-05,0.00014023113523899998,0.000880509179425,0.6653905575,0.33357076965,4_S7,fusion
p064_20240119,64,2,81,5_S8,2.1929107625e-05,8.031695405000001e-05,0.0009528328894375,0.0004356710191325,0.37630643500000005,0.622202779,5_S8,fusion
p064_20240126,64,2,82,5_S8,1.70141087e-05,2.69124323e-05,0.0003042356855,0.023964850566075002,0.24664289445,0.7290440676750001,5_S8,fusion
p065_20231006,65,2,13,0_S1,0.9994808925,5.478053115e-05,0.00013282579875,4.869722501275e-05,0.0002541964045975,2.864034385e-05,0_S1,fusion
p065_20231011,65,2,13,0_S1,0.999786635,9.950484950499998e-05,2.1002980149999998e-05,6.39106293e-06,6.573643274e-05,2.0680259675e-05,0_S1,fusion
p065_20231017,65,2,13,0_S1,0.99545031,0.0032308021809000003,0.00127100647,1.5998688e-05,1.624422565e-05,1.5664919725e-05,0_S1,fusion
p065_20231019,65,2,13,0_S1,0.9931960200000001,0.0024339733275,0.0023470909325,0.0013337163318500002,0.00054910210475,0.0001400946335,0_S1,fusion
p065_20231023,65,2,13,0_S1,0.9834223425,0.0029770372990749997,0.01336470708,8.86061489295e-05,4.3895947569999996e-05,0.000103406071375,0_S1,fusion
p065_20231027,65,2,51,2_S5,0.3409293364,0.37979015250000003,0.27109297699999996,0.006924723832499999,0.0007315745075000001,0.00053125351475,1_S2,fusion
p065_20231101,65,2,52,2_S5,0.029983349325000002,0.0458220205,0.64389543925,0.278263515425,0.00169790875,0.000337778499575,2_S5,fusion
p065_20231106,65,2,60,3_S6,0.000118164489925,0.00249067910975,0.019452437425,0.8888714424999999,0.08536074245,0.00370653587325,3_S6,fusion
p065_20231109,65,2,68,3_S6,0.0006988743397500001,0.0003186886625,0.0050586961425,0.76301358,0.2304781675,0.00043198992025000004,3_S6,fusion
p065_20231120,65,2,70,4_S7,2.8568957162500003e-06,4.73581187925e-05,0.00025973492435,0.2201479835,0.7791448525,0.000397221370975,4_S7,fusion
p065_20231127,65,2,73,4_S7,2.630267265e-07,3.698886575e-07,7.944848975e-06,0.09805193569,0.9017438775,0.00019560042835499997,4_S7,fusion
p065_20231130,65,2,74,4_S7,2.05027227075e-06,3.9731030799999994e-06,0.003061779178185,0.012692626597500001,0.9820695575,0.0021700011582500003,4_S7,fusion
p065_20231204,65,2,75,4_S7,1.9980621182499996e-06,1.99720225425e-06,3.77022827125e-05,0.2149822574975,0.7846913225000001,0.00028475229324999995,4_S7,fusion
p065_20231211,65,2,76,4_S7,3.5011506794999997e-06,6.978339510250001e-06,0.0001507540798281,0.001228797871,0.99673824,0.001871690412225,4_S7,fusion
p065_20231214,65,2,78,4_S7,5.4439749e-07,1.8748057772875e-07,1.38350041141e-06,0.00367358546025,0.9962980250000001,2.6265130765e-05,4_S7,fusion
p065_20231218,65,2,79,4_S7,3.0043299063474997e-05,5.086169697325e-05,0.00077432437627875,0.0006052808974999999,0.933664395,0.0648751084175,4_S7,fusion
p065_20231227,65,2,79,4_S7,6.40511098125e-07,2.5699454445075e-05,2.8848996595e-06,5.022623224325e-06,0.947936825,0.05202894525000001,4_S7,fusion
p065_20240115,65,2,79,4_S7,6.556630350000001e-08,8.2149382925e-07,2.6666879174999997e-06,3.7217228e-07,0.15325959775,0.8467365,5_S8,fusion
p065_20240119,65,2,80,5_S8,2.9450714825e-06,2.5850275275e-05,0.0004897254697,0.0007368451743027499,0.42016479525000006,0.57857988675,5_S8,fusion
p065_20240126,65,2,88,5_S8,5.3454620777175e-07,7.2566705903625e-07,1.486541315115e-06,1.010612434575e-07,0.00090381706075,0.999093365,5_S8,fusion
p068_20231006,68,2,13,0_S1,0.999776655,2.308002675e-05,7.957282017500001e-05,2.125951659575e-05,7.8050063245e-05,2.135301375e-05,0_S1,fusion
p068_20231011,68,2,13,0_S1,0.999835355,8.823715548e-05,2.3311860325e-05,1.27567869825e-06,1.9393190925e-05,3.2417109575e-05,0_S1,fusion
p068_20231017,68,2,13,0_S1,0.9863337025000001,0.0038961732749550003,0.009720525825374998,2.0732448799999996e-05,1.02797275325e-05,1.85856255205e-05,0_S1,fusion
p068_20231019,68,2,14,0_S1,0.9901023525,0.0049636185075,0.00442564142225,0.00022730255882500003,0.00023073443175,5.0375826e-05,0_S1,fusion
p068_20231023,68,2,14,0_S1,0.9140593,0.052541456575,0.031443556825,0.0012179541735000002,0.00044033560925,0.0002974197765,0_S1,fusion
p068_20231027,68,2,52,2_S5,0.23508572124999996,0.15242318125,0.6004682825,0.011153127325,0.0005824662725,0.00028720381,2_S5,fusion
p068_20231101,68,2,52,2_S5,0.32751812874999997,0.09026952910375,0.52993920375,0.04197851652125,0.009651424975,0.0006431507125000001,2_S5,fusion
p068_20231106,68,2,64,3_S6,0.00038532913417499995,0.0009434129525,0.0274092983325,0.9132930424999999,0.0578332931,0.00013565715517499998,3_S6,fusion
p068_20231109,68,2,65,3_S6,0.00035022446600000004,0.0037683421695,0.027572519624999996,0.72470152,0.24206529808500002,0.0015420899700025002,3_S6,fusion
p068_20231120,68,2,67,3_S6,0.000122316973775,0.0005469175710000001,0.004841434925,0.5276583875,0.46497919249999997,0.0018517473225,3_S6,fusion
p068_20231127,68,2,68,3_S6,3.5145566200000004e-07,4.812768875e-07,6.021333575e-06,0.025823724987874996,0.9740738574999999,9.555464235000001e-05,4_S7,fusion
p068_20231130,68,2,69,3_S6,7.094253955e-06,3.76434545e-06,0.0086467938681375,0.00328632027,0.987023815,0.001032196173,4_S7,fusion
p068_20231204,68,2,70,4_S7,1.164357073825e-05,1.4666617522500001e-05,0.00027550116725,0.2064121146375,0.793181335,0.000104731778785,4_S7,fusion
p068_20231211,68,2,71,4_S7,1.68065918565e-05,1.338929608675e-05,0.0011501101876722501,0.004512820175,0.96453559,0.0297712809133,4_S7,fusion
p068_20231214,68,2,73,4_S7,2.2625239935e-06,2.43568199425e-06,3.9473787575e-06,0.010123633521224999,0.9828114075,0.007056293585374999,4_S7,fusion
p068_20231218,68,2,75,4_S7,1.1603466169999999e-05,3.30411023e-05,0.0007139834719999999,0.0045150949325,0.98040185,0.014324421025,4_S7,fusion
p068_20231227,68,2,78,4_S7,2.1906013875e-06,5.6277654925e-05,2.358810725e-05,0.00012184262424999999,0.8535280949999999,0.14626804750000003,4_S7,fusion
p068_20240115,68,2,79,4_S7,1.8418732249999999e-06,2.7527166867499997e-05,1.8694473624999996e-05,2.9136928374999997e-05,0.6854437824999999,0.314479003,4_S7,fusion
p068_20240119,68,2,80,5_S8,5.743894075e-05,7.878380174999999e-05,0.0016434777728075,0.00046207517702499996,0.696430715,0.3013274805,4_S7,fusion
p068_20240126,68,2,81,5_S8,5.2042158250000005e-05,2.0807450424999998e-05,0.0007387069127499999,8.648943182000001e-05,0.2719812574,0.72712068,5_S8,fusion
p082_20231128,82,2,67,3_S6,0.00039457479255,0.00033664237175000004,0.001290833955,0.88570478,0.112106772525,0.00016635561237499997,3_S6,fusion
p082_20231130,82,2,68,3_S6,5.5107995900000006e-05,9.1753859675e-05,0.0007766723785000001,0.9335129874999999,0.0652828626875,0.00028058597415074995,3_S6,fusion
p082_20231204,82,2,69,3_S6,0.000359145635,0.0001588850665,0.000797250404,0.5523696275,0.4459563495,0.0003587136625,3_S6,fusion
p082_20231207,82,2,70,4_S7,9.47202705e-05,0.00019388321999999996,0.0019328675989999998,0.09009329549999999,0.902169455,0.005515715275,4_S7,fusion
p082_20231211,82,2,72,4_S7,4.3035987e-05,8.251322245e-05,0.001105660185,0.0744483945,0.9216747900000001,0.0026455985985,4_S7,fusion
p082_20231218,82,2,73,4_S7,3.0701127685e-07,1.12297004115e-06,4.240162195e-07,0.000118615912575,0.9993275724999999,0.00055197746,4_S7,fusion
p082_20231227,82,2,74,4_S7,1.0050701917500001e-08,4.9305253995e-08,8.117695657499999e-08,4.1111684582499995e-06,0.999210355,0.0007854186526249999,4_S7,fusion
p082_20240115,82,2,76,4_S7,5.43009888e-07,2.2239127730000005e-06,4.74019831405e-05,0.000262607710055,0.9976655999999999,0.0020216080674999998,4_S7,fusion
p082_20240119,82,2,78,4_S7,1.5274311842499998e-07,5.5596489814325e-06,3.3705991891499996e-05,0.0003017416989545,0.99896837,0.000690455415,4_S7,fusion
p082_20240126,82,2,84,5_S8,5.2887142614e-07,4.0650534901e-06,9.270453643e-07,2.277494405e-07,0.135573394382,0.8644209125,5_S8,fusion
p088_20231128,88,2,67,3_S6,3.0307745025000002e-05,0.000231496900125,0.0017374629514500001,0.9219682100000001,0.0758072599825,0.00022527957862750002,3_S6,fusion
p088_20231130,88,2,68,3_S6,3.4629308675e-05,0.00014852549020499998,0.00078038995325,0.8897353574999999,0.109189010825,0.0001120563566,3_S6,fusion
p088_20231204,88,2,69,3_S6,4.9326359249999996e-05,7.908945685e-05,0.0006040518065,0.6051750275,0.3934359,0.00065659500575,3_S6,fusion
p088_20231207,88,2,71,4_S7,3.99345971295e-05,5.0568743605000005e-05,0.00014464357675000002,0.10009776106,0.8981732,0.001493905795,4_S7,fusion
p088_20231211,88,2,73,4_S7,0.00014114271195832676,0.00046672879376014,0.001264475080005,0.282530682566125,0.71468681,0.00091016291585,4_S7,fusion
p088_20231218,88,2,75,4_S7,3.709003964925e-06,1.6653419325e-07,2.54749468275e-06,7.213182625000001e-05,0.9989576275000001,0.000963864395,4_S7,fusion
p088_20231227,88,2,77,4_S7,5.8167735825e-07,3.087147055575e-05,8.009932425000001e-06,0.000736001005,0.99880219,0.00042235805825,4_S7,fusion
p088_20240115,88,2,78,4_S7,1.84484341175e-06,1.35916353e-06,0.000199681339119,1.03251869225e-05,0.9562120625,0.043574724675,4_S7,fusion
p088_20240119,88,2,79,4_S7,3.22625823125e-06,1.0088975176249998e-05,0.00024257047976000001,0.0042034786059925,0.9825834649999999,0.0129571803,4_S7,fusion
p088_20240126,88,2,80,5_S8,9.877393957e-08,1.72904050148e-06,9.833606400000001e-07,1.4230749540350001e-05,0.070010250875,0.9299726675000001,5_S8,fusion
p095_20231128,95,2,66,3_S6,4.0600040075e-05,0.0002748825845,0.0031550717425,0.958426775,0.037995164160000004,0.000107474376845,3_S6,fusion
p095_20231130,95,2,68,3_S6,3.693978985000001e-05,6.940429202500001e-05,0.00027341661275,0.8358133725,0.16372478447500002,8.2086052975e-05,3_S6,fusion
p095_20231204,95,2,70,4_S7,4.0545251875e-05,0.000105237989725,0.00068797191435,0.8258027,0.173275545625,8.80401204e-05,3_S6,fusion
p095_20231207,95,2,70,4_S7,9.5063546125e-05,9.037050604999999e-05,0.0002009278839,0.279303093,0.7193666974999999,0.0009438097167499999,4_S7,fusion
p095_20231211,95,2,71,4_S7,8.9856767e-05,0.00031573354000000007,0.001227936665,0.4496751375,0.5466365950000001,0.00205468518,4_S7,fusion
p095_20231218,95,2,73,4_S7,1.27376891125e-07,8.53205729e-07,2.5094456325e-06,0.0001643361855,0.9982242325,0.0016079687175000002,4_S7,fusion
p095_20231227,95,2,75,4_S7,1.3669125757999998e-07,6.538023082825e-07,2.052988738875e-06,0.0005052365730875,0.9852286225,0.0142633388995,4_S7,fusion
p095_20240115,95,2,78,4_S7,2.81248712755e-07,4.5644939575000005e-07,1.7915600795625e-05,0.00010896131068525002,0.78655522,0.2133171913925,4_S7,fusion
p095_20240119,95,2,79,4_S7,2.55965501325e-06,3.68739228375e-06,0.00046904119052750004,0.002027698607925,0.9802792,0.01721779045,4_S7,fusion
p095_20240126,95,2,80,5_S8,1.5829460115e-08,1.18966166325e-07,1.2676878800000001e-07,1.203702629075e-06,0.0144490636625,0.9855495175,5_S8,fusion
p098_20231128,98,2,66,3_S6,2.2525312249999998e-05,0.000282638604,0.00197603060375,0.856056975,0.14126944712,0.0003923496524,3_S6,fusion
p098_20231130,98,2,68,3_S6,3.25133947125e-05,4.708270115e-05,0.00036228281425,0.78531282,0.2139653330125,0.0002799630975775,3_S6,fusion
p098_20231204,98,2,69,3_S6,6.6042670825e-05,0.0001092369065125,0.000736211083,0.8284406075,0.170433973995,0.000213942638866,3_S6,fusion
p098_20231207,98,2,70,4_S7,0.00012727437983500002,0.0005181023345325,8.741721775e-05,0.0669628951375,0.9316350149999999,0.00066933864,4_S7,fusion
p098_20231211,98,2,71,4_S7,7.555500235e-06,7.341189506499999e-06,6.244299224249999e-05,0.2150827031825,0.7848237925,1.6180927175e-05,4_S7,fusion
p098_20231218,98,2,72,4_S7,2.9780454525e-08,6.744271747499999e-08,3.33848947e-07,4.5285716232499996e-05,0.9960899875,0.0038643066175000004,4_S7,fusion
p098_20231227,98,2,73,4_S7,3.6870514507000005e-08,1.993319285e-08,6.9210886e-07,9.48432455125e-05,0.9994988499999999,0.00040553851149999995,4_S7,fusion
p098_20240115,98,2,77,4_S7,1.1023714653325e-06,1.487115855e-07,1.22962110535e-06,7.991762338e-05,0.9940184624999999,0.00589912519125,4_S7,fusion
p098_20240119,98,2,79,4_S7,2.7056369242499995e-07,4.3190935267e-06,1.9322993564000004e-05,0.00286494586182,0.997002095,0.00010906680864999999,4_S7,fusion
p098_20240126,98,2,81,5_S8,4.52584156925e-08,1.0848841542125001e-06,2.6406355001625e-06,2.6192112260250003e-06,0.5154813125,0.48451233250000003,4_S7,fusion
p011_20230816,11,3,27,1_S2,0.00013837934097025,0.004111378676011,0.039653298485,0.8941271875000001,0.061302629649999996,0.0006671083546666074,3_S6,fusion
p011_20230921,11,3,51,2_S5,0.0008798142538874999,0.02045134861685,0.023107440192750003,0.1111700809575,0.8431811675,0.0012101666724999998,4_S7,fusion
p011_20231005,11,3,52,2_S5,0.004490299328750001,0.002662369726,0.0147014452425,0.00399750179175,0.7960696375,0.17807874225,4_S7,fusion
p012_20230816,12,3,65,3_S6,0.00068618866647125,0.00814123024775,0.0853262522875,0.8961721500000001,0.00966246046,1.16720700175e-05,3_S6,fusion
p012_20230921,12,3,79,4_S7,0.001161560666125,0.000582152757375,0.00025219667836749997,0.0015229620485000001,0.98896034,0.007520836700000001,4_S7,fusion
p012_20231005,12,3,82,5_S8,0.00407423895,0.00551636152425,0.0071272871442499995,0.00076616331289,0.45695055,0.52556535475,5_S8,fusion
p021_20230816,21,3,64,3_S6,0.0009792050683965,0.04080243039765,0.0184099168245,0.7937982575,0.145305249175,0.0007049358113925,3_S6,fusion
p021_20230921,21,3,83,5_S8,0.00026934500907499996,0.00168570572225,6.7053383e-05,0.00282402824225,0.9324748375,0.06267906625000001,4_S7,fusion
p021_20231005,21,3,83,5_S8,0.0003228775208625,0.0013628498806,0.0006090396020400001,0.0010551367956350998,0.5638588634999999,0.43279121915,4_S7,fusion
p029_20230828,29,3,20,1_S2,0.7949649249999999,0.0065300145012500005,0.19403008915,0.003969482474725,0.000345060751425,0.0001604291956325,0_S1,fusion
p029_20230904,29,3,52,2_S5,0.60385977,0.0044829189025,0.30608620515,0.02158291092575,0.0638636626585,0.00012453581886,0_S1,fusion
p029_20230908,29,3,60,3_S6,0.0102286416,0.02699222975,0.11704626812499999,0.62656896,0.21902130325000002,0.00014259329250000002,3_S6,fusion
p029_20230921,29,3,65,3_S6,0.05331403311183704,0.004461018058935,0.011316087032,0.1233007165155,0.8056261874999999,0.001981972155,4_S7,fusion
p029_20231006,29,3,71,4_S7,0.011420608431363175,0.04526550832430754,0.1311274399089,0.020916974448,0.7886672975,0.0026021819495750005,4_S7,fusion
p029_20231017,29,3,72,4_S7,0.000858251428029525,0.014680286324055,0.0214713056610625,0.014487703176700001,0.9479945650000001,0.000507885745,4_S7,fusion
p029_20231023,29,3,73,4_S7,0.00167003190713,0.04983310532861425,0.028299586685075002,0.013649504498870002,0.8946998675,0.011847932521049999,4_S7,fusion
p029_20231027,29,3,74,4_S7,8.21557318275e-05,0.0034409236005,0.0133802586135,0.005470383753500001,0.9740180875,0.0036081872675,4_S7,fusion
p029_20231101,29,3,75,4_S7,0.000458182469115,0.017770106436,0.002934915287,0.00191291836375,0.9354359600000001,0.041487892410000005,4_S7,fusion
p029_20231106,29,3,76,4_S7,0.00017962712142000002,0.0383070571125,0.0035460221675,0.0600554101925,0.8934494000000001,0.0044624782525,4_S7,fusion
p029_20231109,29,3,79,4_S7,0.0001114112443709,0.0015669450232500002,0.0023601506685749997,0.04389986751272075,0.939622725,0.012438909297525001,4_S7,fusion
p029_20231120,29,3,81,5_S8,0.00018930085025,0.00196811463875,0.0012402949934999998,0.00223432603125,0.24348641907500002,0.7508815175,5_S8,fusion
p029_20231124,29,3,83,5_S8,0.0001128422775,0.006085738175,0.007137332226,0.0016708884292499998,0.44394630299999993,0.5410468875000001,5_S8,fusion
p029_20231127,29,3,87,5_S8,4.4571609245e-05,0.00091789639825,0.00016725815125,0.000734948453,0.12469744925,0.8734378975,5_S8,fusion
p029_20231130,29,3,89,5_S8,7.808277692499999e-05,7.422846e-05,0.000417271379,0.00207692857145,0.165615336025,0.8317381650000001,5_S8,fusion
p031_20230828,31,3,14,0_S1,0.99619932,0.00164809655474,0.002078741233675,1.4868556298824999e-05,4.4270944086000004e-05,1.4710077700825e-05,0_S1,fusion
p031_20230904,31,3,22,1_S2,0.679681390975,0.04634812659024999,0.18210850380500004,0.09164869189157501,0.00020534053455,7.9814338925e-06,0_S1,fusion
p031_20230908,31,3,61,3_S6,0.023986270325,0.116038191085,0.18904077474999997,0.5128366375,0.158047235615,5.0847478425000005e-05,3_S6,fusion
p031_20230921,31,3,63,3_S6,0.0186176866187269,0.020738758944659503,0.19817043495999997,0.075309968975,0.6827571100000001,0.004406008849875,4_S7,fusion
p031_20231006,31,3,71,4_S7,0.00071827399338618,0.012558439668325537,0.022942030475322003,0.2187221624306685,0.743311595,0.0017475385111545,4_S7,fusion
